Date,Close,High,Low,Open,Volume,Daily_Return,MA_7,High_52W,Low_52W
2026-03-06,195.39999389648438,198.92999267578125,195.0,195.60000610351562,9022914,-0.001,198.45,266.23,193.22
2026-03-09,198.75,199.5,193.02999877929688,194.0,25862728,0.0245,198.0,266.23,193.03
2026-03-10,200.92999267578125,201.30999755859375,197.4199981689453,200.5,12982340,0.0021,197.98,266.23,193.03
2026-03-11,202.22999572753906,205.9499969482422,201.5800018310547,202.69000244140625,29199002,-0.0023,198.16,266.23,193.03
2026-03-12,202.50999450683594,203.8000030517578,199.6999969482422,201.05999755859375,19042475,0.0072,198.72,266.23,193.03
2026-03-13,197.5800018310547,202.07000732421875,196.0399932861328,200.60000610351562,12629652,-0.0151,199.01,266.23,193.03
2026-03-16,195.11000061035156,198.2899932861328,192.77000427246094,196.24000549316406,12631649,-0.0058,198.93,266.23,192.77
2026-03-17,191.32000732421875,195.11000061035156,188.25,195.0,21778468,-0.0189,198.35,266.23,188.25
2026-03-18,194.3000030517578,198.0,192.69000244140625,193.0,24529164,0.0067,197.71,266.23,188.25
2026-03-19,188.41000366210938,192.7899932861328,187.67999267578125,191.97999572753906,13685195,-0.0186,195.92,266.23,187.68
2026-03-20,190.89999389648438,192.3000030517578,188.41000366210938,191.19000244140625,24395304,-0.0015,194.3,266.23,187.68
2026-03-23,187.5399932861328,190.6199951171875,187.0,189.41000366210938,12014988,-0.0099,192.17,266.23,187.0
2026-03-24,188.74000549316406,191.5,187.8000030517578,191.5,11843191,-0.0144,190.9,266.23,187.0
2026-03-25,189.0500030517578,190.6199951171875,187.89999389648438,189.0,13862888,0.0003,190.04,266.23,187.0
2026-03-27,191.60000610351562,192.2899932861328,187.89999389648438,189.0500030517578,26269256,0.0135,190.08,266.23,187.0
2026-03-30,187.63999938964844,191.6300048828125,186.5,189.99000549316406,27946986,-0.0124,189.13,266.23,186.5
