Date,Close,High,Low,Open,Volume,Daily_Return,MA_7,High_52W,Low_52W
2025-08-19,1420.0999755859375,1421.0,1389.0999755859375,1390.0,14384719,0.0217,1381.52,1544.83,1110.42
2025-08-20,1413.0,1424.9000244140625,1410.0,1413.0,8725641,0.0,1388.76,1544.83,1110.42
2025-08-21,1424.800048828125,1431.9000244140625,1420.300048828125,1425.0,11021323,-0.0001,1395.06,1544.83,1110.42
2025-08-22,1409.199951171875,1423.4000244140625,1407.9000244140625,1420.0,5818868,-0.0076,1399.96,1544.83,1110.42
2025-08-25,1412.5999755859375,1419.5,1405.699951171875,1414.699951171875,5979407,-0.0015,1405.03,1544.83,1110.42
2025-08-26,1384.9000244140625,1410.0,1381.5999755859375,1408.0,12145259,-0.0164,1406.61,1544.83,1110.42
2025-08-28,1385.9000244140625,1392.199951171875,1366.5,1389.9000244140625,13161813,-0.0029,1407.21,1544.83,1110.42
2025-08-29,1357.199951171875,1403.5,1350.0,1381.0999755859375,18758842,-0.0173,1398.23,1544.83,1110.42
2025-09-01,1353.9000244140625,1363.199951171875,1340.5999755859375,1356.0,11232238,-0.0015,1389.79,1544.83,1110.42
2025-09-02,1366.5,1384.5,1354.5,1354.800048828125,11517006,0.0086,1381.46,1544.83,1110.42
2025-09-03,1372.5999755859375,1376.5,1360.5,1369.699951171875,7847563,0.0021,1376.23,1544.83,1110.42
2025-09-04,1359.300048828125,1374.0,1357.0999755859375,1371.800048828125,13223177,-0.0091,1368.61,1544.83,1110.42
2025-09-05,1375.0,1381.0,1359.300048828125,1363.0,5777575,0.0088,1367.2,1544.83,1110.42
2025-09-08,1378.5,1386.0,1372.4000244140625,1380.0,6986720,-0.0011,1366.14,1544.83,1110.42
2025-09-09,1376.199951171875,1381.199951171875,1368.699951171875,1376.5999755859375,9754452,-0.0003,1368.86,1544.83,1110.42
2025-09-10,1377.0,1388.5,1374.0999755859375,1383.9000244140625,7790815,-0.005,1372.16,1544.83,1110.42
2025-09-11,1383.300048828125,1385.5,1375.0,1376.0,9766072,0.0053,1374.56,1544.83,1110.42
2025-09-12,1395.0,1396.300048828125,1380.5,1383.300048828125,7403368,0.0085,1377.76,1544.83,1110.42
2025-09-15,1399.300048828125,1400.800048828125,1388.5999755859375,1393.0,5396697,0.0045,1383.47,1544.83,1110.42
2025-09-16,1405.300048828125,1408.0,1398.199951171875,1404.699951171875,8686961,0.0004,1387.8,1544.83,1110.42
2025-09-17,1413.800048828125,1416.199951171875,1406.9000244140625,1407.0,7519417,0.0048,1392.84,1544.83,1110.42
2025-09-18,1415.0,1422.0,1410.699951171875,1420.4000244140625,9332642,-0.0038,1398.39,1544.83,1110.42
2025-09-19,1407.4000244140625,1417.0,1403.5999755859375,1414.9000244140625,13461373,-0.0053,1402.73,1544.83,1110.42
2025-09-22,1390.5999755859375,1410.699951171875,1388.0,1403.9000244140625,7757970,-0.0095,1403.77,1544.83,1110.42
2025-09-23,1389.800048828125,1395.0,1376.800048828125,1391.0,14014702,-0.0009,1403.03,1544.83,1110.42
2025-09-24,1383.0,1396.0,1380.4000244140625,1385.300048828125,5922759,-0.0017,1400.7,1544.83,1110.42
2025-09-25,1372.4000244140625,1384.5,1369.0,1381.300048828125,11411143,-0.0064,1396.0,1544.83,1110.42
2025-09-26,1377.5999755859375,1382.699951171875,1366.0,1372.0,9879109,0.0041,1390.83,1544.83,1110.42
2025-09-29,1372.800048828125,1389.0,1368.0,1381.5999755859375,14231999,-0.0064,1384.8,1544.83,1110.42
2025-09-30,1364.0,1377.0999755859375,1362.800048828125,1377.0999755859375,14604684,-0.0095,1378.6,1544.83,1110.42
2025-10-01,1368.699951171875,1378.5999755859375,1362.699951171875,1367.0,12045916,0.0012,1375.47,1544.83,1110.42
2025-10-03,1363.4000244140625,1371.5999755859375,1356.9000244140625,1363.199951171875,12842347,0.0001,1371.7,1544.83,1110.42
2025-10-06,1375.0,1377.4000244140625,1359.0,1360.0,12396580,0.011,1370.56,1544.83,1110.42
2025-10-07,1384.800048828125,1395.9000244140625,1375.9000244140625,1376.0,11244040,0.0064,1372.33,1544.83,1110.42
2025-10-08,1367.4000244140625,1389.0,1364.5,1384.800048828125,8525081,-0.0126,1370.87,1544.83,1110.42
2025-10-09,1377.800048828125,1380.0,1369.0999755859375,1374.0,8826633,0.0028,1371.59,1544.83,1110.42
2025-10-10,1381.699951171875,1388.0,1375.0999755859375,1377.800048828125,6373084,0.0028,1374.11,1544.83,1110.42
2025-10-13,1375.0,1377.699951171875,1367.800048828125,1376.9000244140625,7600682,-0.0014,1375.01,1544.83,1110.42
2025-10-14,1375.9000244140625,1388.0,1370.0999755859375,1380.0,9768174,-0.003,1376.8,1544.83,1110.42
2025-10-15,1374.300048828125,1384.0,1372.699951171875,1383.0,10882743,-0.0063,1376.7,1544.83,1110.42
2025-10-16,1398.300048828125,1400.5,1375.0,1375.0999755859375,12315932,0.0169,1378.63,1544.83,1110.42
2025-10-17,1416.800048828125,1423.300048828125,1399.0999755859375,1401.0,19335561,0.0113,1385.69,1544.83,1110.42
2025-10-20,1466.800048828125,1473.800048828125,1433.300048828125,1440.0,24721978,0.0186,1398.4,1544.83,1110.42
2025-10-21,1465.199951171875,1474.0,1460.0,1468.0,2066169,-0.0019,1410.33,1544.83,1110.42
2025-10-23,1448.4000244140625,1482.9000244140625,1444.5999755859375,1475.0,18707090,-0.018,1420.81,1544.83,1110.42
2025-10-24,1451.5999755859375,1459.800048828125,1441.0,1450.0,9700837,0.0011,1431.63,1544.83,1110.42
2025-10-27,1484.0999755859375,1485.0,1458.0,1463.0,14113867,0.0144,1447.31,1544.83,1110.42
2025-10-28,1486.9000244140625,1492.0,1477.5999755859375,1484.0999755859375,17631577,0.0019,1459.97,1544.83,1110.42
2025-10-29,1504.199951171875,1508.300048828125,1488.0999755859375,1490.0,11884745,0.0095,1472.46,1544.83,1110.42
2025-10-30,1488.5,1503.0999755859375,1484.0,1500.0,9318663,-0.0077,1475.56,1544.83,1110.42
2025-10-31,1486.4000244140625,1497.5,1482.300048828125,1490.4000244140625,8758053,-0.0027,1478.59,1544.83,1110.42
2025-11-03,1484.699951171875,1495.0,1479.300048828125,1486.0,8452085,-0.0009,1483.77,1544.83,1110.42
2025-11-04,1473.0999755859375,1492.800048828125,1470.0999755859375,1483.9000244140625,10007806,-0.0073,1486.84,1544.83,1110.42
2025-11-06,1496.0999755859375,1501.5999755859375,1476.199951171875,1484.0,16772678,0.0082,1488.56,1544.83,1110.42
2025-11-07,1478.0,1498.4000244140625,1475.9000244140625,1494.5999755859375,7821765,-0.0111,1487.29,1544.83,1110.42
2025-11-10,1489.300048828125,1501.0,1475.5,1477.9000244140625,7068438,0.0077,1485.16,1544.83,1110.42
2025-11-11,1493.4000244140625,1498.800048828125,1480.199951171875,1497.0,7127506,-0.0024,1485.86,1544.83,1110.42
2025-11-12,1511.5,1524.699951171875,1500.0,1505.0,12384459,0.0043,1489.44,1544.83,1110.42
2025-11-13,1510.9000244140625,1522.0999755859375,1506.800048828125,1515.0,7196443,-0.0027,1493.19,1544.83,1110.42
2025-11-14,1518.9000244140625,1520.9000244140625,1505.5,1505.5,7682823,0.0089,1499.73,1544.83,1110.42
2025-11-17,1518.300048828125,1523.699951171875,1511.5,1520.9000244140625,5871416,-0.0017,1502.9,1544.83,1110.42
2025-11-18,1519.4000244140625,1527.800048828125,1510.5,1521.699951171875,11045042,-0.0015,1508.81,1544.83,1110.42
2025-11-19,1518.9000244140625,1522.300048828125,1512.0,1517.4000244140625,5692366,0.001,1513.04,1544.83,1110.42
2025-11-20,1549.0999755859375,1550.9000244140625,1526.699951171875,1530.0,18171724,0.0125,1521.0,1550.9,1110.42
2025-11-21,1546.5999755859375,1557.800048828125,1540.0999755859375,1541.0,9615271,0.0036,1526.01,1557.8,1110.42
2025-11-24,1535.9000244140625,1550.0,1531.800048828125,1550.0,18433951,-0.0091,1529.59,1557.8,1110.42
2025-11-25,1539.699951171875,1559.5999755859375,1525.0999755859375,1535.9000244140625,15033482,0.0025,1532.56,1559.6,1110.42
2025-11-26,1569.9000244140625,1571.5999755859375,1540.5,1542.300048828125,14054299,0.0179,1539.93,1571.6,1110.42
2025-11-27,1563.4000244140625,1575.5,1556.0,1575.0,9794643,-0.0074,1546.21,1575.5,1110.42
2025-11-28,1567.5,1581.300048828125,1563.0,1568.0,8959508,-0.0003,1553.16,1581.3,1110.42
2025-12-01,1566.0999755859375,1577.5,1563.5999755859375,1575.0,8920233,-0.0057,1555.59,1581.3,1110.42
2025-12-02,1546.300048828125,1567.5,1542.0,1561.0999755859375,11389150,-0.0095,1555.54,1581.3,1110.42
2025-12-03,1538.800048828125,1552.4000244140625,1533.0,1545.199951171875,6090883,-0.0041,1555.96,1581.3,1110.42
2025-12-04,1535.5999755859375,1560.5,1517.5999755859375,1536.0,11867930,-0.0003,1555.37,1581.3,1110.42
2025-12-05,1540.5999755859375,1545.800048828125,1520.5999755859375,1530.4000244140625,10183266,0.0067,1551.19,1581.3,1110.42
2025-12-08,1543.0,1551.0,1535.0,1539.199951171875,11301491,0.0025,1548.27,1581.3,1110.42
2025-12-09,1529.4000244140625,1542.5,1520.0999755859375,1540.300048828125,11503971,-0.0071,1542.83,1581.3,1110.42
